Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
VASCULAR;MIR 2017-2018, P107;1. La Isquemia Arterial Crónica;Una mujer de 32 años de edad consulta porque desea quedar embarazada y refiere antecedentes de episodio de embolia de pulmón 7 años antes mientras estaba tomando anticonceptivos orales. Se realizó tratamiento con acenocumarol durante 6 meses. El estudio de trombofilia fue negativo. Se aconseja realizar profilaxis de trombosis venosa en el caso de que quede embarazada. Señale la :;1. Debe aconsejarse tratamiento profiláctico con heparina de bajo peso molecular durante el embarazo y hasta 6 semanas posparto. | 2. Debe aconsejarse tratamiento profiláctico con aspirina durante todo el embarazo. | 3. Debe aconsejarse realizar profilaxis con acenocumarol durante todo el embarazo. | 4. Dado que el estudio de trombofilia fue negativo solo se precisa realizar profilaxis de trombosis venosa con medias compresivas para miembros inferiores;1;--;NO;--;MEDIO
VASCULAR;MIR 2017-2018, P181;1. La Isquemia Arterial Crónica;Acude a su consulta una mujer diabética con una úlcera maleolar de aproximadamente 10 años de evolución. Ha requerido curas tópicas continuas pero la herida nunca ha terminado de cerrarse por segunda intención. Usted observa que uno de los bordes de la úlcera comienza a mamelonarse. ¿Cuál debe ser su actitud inmediata?;1. Ingreso hospitalario y tratamiento antibiótico por vía intravenosa. | 2. Biopsia de la zona mamelonada. | 3. Realizar curas con pomadas enzimáticas desbridantes. | 4. Cobertura de la úlcera con injerto de piel;2;--;NO;--;MEDIO
VASCULAR;MIR 2018-2019, P155;1. La Isquemia Arterial Crónica;Un hombre de 58 años a las tres semanas de un esguince grave de tobillo presenta, de forma rápidamente progresiva, disnea de reposo, marecio y síncope. Al llegar al hospital tiene hipotensión (PA sistólica 80 mmHg, diastólica 40 mmHg) y mala perfusión. Es intubado y conectado a ventilación mecánica y se inicia noradrenalina. El ecocardiograma muestra signos de hipertensión pulmonar. En la angio-TC se observan múltiples defectos de replección ocupando ambas arterias pulmonares principales. ¿Cuál de los siguientes tratamientos se sociaría a una mejoría hemodinámica más rápida en este caso ?;1. Heparina sódica en perfusión intravenosa. | 2. Tromboendarectomía. | 3. Fibrinolisis sistémica con rt - P A (alteplase) 100 mg intravenoso. | 4. Filtro en vena cava inferior.;3;--;NO;--;DIFICIL
VASCULAR;MIR 2018-2019, P223;1. La Isquemia Arterial Crónica;Mujer de 34 años, fumadora, sin antecedentes de interés ni toma de anticonceptivos, que acude a urgencias por presentar dolor en la pierna derecha de varias horas de evolución. La paciente refiere que está de vacaciones y ha estado paseando por la ciudad todo el día. En la exploración física sólo destaca la presencia de hinchazón en la región de la pantorrilla. Está preocupada porque una amiga, que es médico le ha sugerido que puede ser una trombosis. ¿Cuál debe ser su proceder diagnóstico ?;1. Dada la potencial gravedad de la enfermedad tromboembólica venosa y tratándose de una paciente joven hay que asegurarse que no tiene nada mediante la realización de un ecodoppler. | 2. La paciente tiene una probabilidad previa baja en base a la historia y los hallazgos en la exploración, por lo que lo más adecuado es realizar un a determinación de dímeros D, que, de ser negativos, descartarían la presencia de una trombosis venosa sin requerir pruebas adicionales. | 3. Al no estar inmovilizada la probabilidad clínica de presentar una trombosis es muy baja, así que no requiere estudios adicionales. | 4. En todos los pacientes en los que se sospeche una trombosis venosa aguda hay que realizar de forma urgente una determinación de dímeros-D para el diagnóstico.;2;--;NO;--;DIFICIL
VASCULAR;MIR 2012-2022, P14;1. La Isquemia Arterial Crónica;Pregunta asociada a la imagen 14. Varón de 74 años que consulta por dolor en hemitórax derecho de características pleuríticas de 1 semana de evolución, disnea de moderados esfuerzos, tos productiva y febrícula, sin síndrome general. En la analítica destaca PCR 92,9 mg/L y dímero D 1.630 ng/ml (normal <500). Se muestra la radiografía de tórax póstero-anterior. ¿Cuál es el diagnóstico de sospecha y la actitud a seguir?:;1. Solicitar angioTC de arterias pulmonares por sospecha de tromboembolismo pulmonar. | 2. Iniciar tratamiento antibiótico por sospecha de neumonía sin signos de complicación y control radiológico en 4-6 semanas. | 3. Derivarle a consulta especializada por sospecha radiológica de carcinoma de pulmón. | 4. Solicitar radiografía en decúbito lateral derecho por sospecha de derrame pleural encapsulado previo a toracocentesis;1;--;NO;--;MEDIO
VASCULAR;MIR 2021-2022, P159;1. La Isquemia Arterial Crónica;Además de las posibles complicaciones hemorrágicas ¿qué otro efecto adverso del tratamiento parenteral con heparina puede ser grave y comprometer la vida del paciente?:;1. Hipopotasemia extrema. | 2. Trastornos gastrointestinales con diarrea abundante y deshidratación. | 3. Alcalosis metabólica por toxicidad tubular renal. | 4. Trombopenia grave acompañada de fenómenos trombóticos venosos o arteriales;4;--;NO;--;MEDIO
VASCULAR;MIR 2022-2023, P125;1. La Isquemia Arterial Crónica;Mujer de 43 años, nadadora profesional, sin antecedentes de interés, que refiere hinchazón y pesadez de brazo derecho de 72 horas de evolución. En la exploración destaca edema de miembro superior derecho con presencia de venas dilatadas en región pectoral. En relación con el enfoque diagnóstico, señale la respuesta INCORRECTA:;1. El eco-Doppler color es de gran valor como primera prueba diagnóstica. | 2. Debe realizarse una radiografía simple de tórax para detectar anomalías óseas. | 3. La angio-TC permite el diagnóstico de confirmación. | 4. Debe realizarse una flebografía para confirmar la presencia de trombosis venosa axilosubclavia;4;--;NO;--;MEDIO
VASCULAR;MIR 2022-2023, P129;1. La Isquemia Arterial Crónica;Mujer de 70 años ingresada por traumatismo craneoencefálico grave con hemorragia subaracnoidea secundaria. El segundo día de ingreso presenta episodio de disnea y dolor torácico. Se realiza angioTC de tórax que confirma el diagnóstico de tromboembolismo de pulmón. El tratamiento de elección es:;1. Heparina de bajo peso molecular. | 2. Rivaroxaban. | 3. Acenocumarol. | 4. Filtro de vena cava inferior;4;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P146;1. La Isquemia Arterial Crónica;Hombre de 76 años que es intervenido por recambio protésico de cadera derecha tras traumatismo. Entre los antecedentes personales destaca hipertensión arterial en tratamiento fármacológico y recambio protésico de rodilla izquierda hace 3 meses por artrosis evolucionada. Al cuarto día del postoperatorio se detecta trombopenia de 52.000/mm3 con cifras de hemoglobina y leucocitos normales. El estudio de coagulación y la bioquímica es normal. ¿Cuál es el diagnóstico más probable?:;1. Púrpura trombótica trombocitopénica. | 2. Coagulación intravascular diseminada. | 3. Trombopenia inducida por heparina. | 4. Síndrome hemolítico urémico;3;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P165;1. La Isquemia Arterial Crónica;Una mujer de 45 años con antecedentes de pleuritis hace 3 años y episodios ocasionales de poliartritis en los últimos 8 meses, fue diagnosticada de LES hace un mes tras un ingreso por fatiga y dolor torácico opresivo de esfuerzo, donde se objetivó una Hb de 5,8 g/dL y VCM de 109 fL por una anemia hemolítica autoinmune. El resto de la analítica mostró una linfopenia de 900/mm3 , plaquetas en rango de normalidad, función hepática, creatinina y ionograma normales, tiempo de protrombina 85%, TTPA se muestra prolongado (ratio de 1,8). Existe hipocomplementemia C3 y C4, ANA 1/640, con Anti-DNA +. Fue dada de alta con corticoides, hidroxicloroquina y belimumab semanal subcutáneo. A las tres semanas del alta refiere sensación disneica de 48 horas de evolución sin otros síntomas acompañantes, la Hb de urgencias es de 10,2 gr/dL. ¿Cuál de las siguientes determinaciones de laboratorio deberíamos realizar en primer lugar?:;1. Dímero D. | 2. Proteínas en orina. | 3. NT-proBNP. | 4. Test de Coombs;1;--;NO;--;DIFICIL
VASCULAR;MIR 2025-2026, P16;1. La Isquemia Arterial Crónica;Mujer de 63 años de edad con diagnóstico de cáncer de endometrio estadio I. Ha sido intervenida mediante histerectomía radical más linfadenectomía pélvica y para-aórtica, finalizando con radioterapia. En la exploración física se objetiva un signo de Stemmer positivo. Tras visualizar la imagen (IMAGEN 16), ¿cuál de estas opciones considera que es la correcta?;1. La paciente presenta una linfangitis, que se tratará mediante pauta de amoxicilinaclavulánico durante 10 días. | 2. La paciente tiene un lipedema, que se tratará con actividad física de bajo impacto con el objetivo de mejorar la circulación. | 3. La paciente presenta un linfedema, que se tratará mediante prenda de presoterapia a medida y drenaje linfático manual. | 4. La paciente presenta una sospecha de trombosis venosa profunda en la extremidad, por lo que solicitaremos un estudio de imagen con doppler vascular para confirmar el diagnóstico;3;--;NO;--;MEDIO
VASCULAR;MIR 2025-2026, P202;1. La Isquemia Arterial Crónica;Respecto a la Trombosis Venosa Profunda, señale lo correcto:;1. Tras la sospecha clínica, el diagnóstico suele realizarse mediante ecografía doppler. | 2. Los pacientes con factores de riesgo o trombosis venosas de repetición suelen precisar anticoagulación durante 12 meses. | 3. Por norma general, la anticoagulación se suele mantener durante 3 semanas. | 4. La tas de recidiva es del 60%;1;--;NO;--;MEDIO
